year,month,day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,rainfall,low visibility hour,sunshine,radiation,evaporation,winddirection,windspeed
2018,1,17,1014.4,25.5,19.8,15.9,11.5,60,9,-,11,9.8,16.78,2.5,30,9.4
2018,1,18,1016.6,24,19.2,15.9,14.7,76,39,-,2,9,17.36,1.8,40,22.3
2018,1,19,1017.8,19.3,18.6,17.9,16.7,89,92,0.8,1,-,2.82,0.9,50,22
2018,1,20,1016.8,22.7,19.1,17.4,15.3,79,70,微量,2,7.7,15.37,2.4,60,26.1
2018,1,21,1015.6,21.5,18.7,16.8,15.3,81,78,-,11,4.9,11.64,1.9,60,23.3
2018,1,22,1013.9,24.8,20,17.1,16.3,80,62,-,19,8,13.95,2.1,20,8.5
2018,1,23,1015.3,22.8,19.2,17.2,15.3,78,79,-,9,4.7,12.85,2.5,70,23.9
2018,1,24,1015.5,18.6,17.7,16.6,13.8,78,80,-,0,7.7,14.94,2.8,60,41.8
2018,1,25,1015.7,18.8,17.2,16.1,13.4,79,82,-,0,5.7,13.73,2.4,60,40.3
2018,1,26,1017.2,18.3,17.1,15.6,14.5,85,95,微量,5,0.2,4.73,1.2,60,30.8
2018,1,27,1017,17.1,15.5,14,12.2,81,90,微量,2,1.6,8.92,1.7,60,36.4
2018,1,28,1014.7,18.4,16.5,12.6,13.3,81,88,-,8,-,4.18,2.2,360,22
2018,1,29,1020.1,12.9,10.5,8.9,6.5,76,94,0.1,0,-,3.04,0.9,350,34.3
2018,1,30,1020.4,11,10.1,8.9,7,82,100,0.2,2,-,2.05,1.3,30,33
2018,1,31,1021,10.6,9.4,7.8,7.4,87,86,19.3,0,0.2,4.16,2,350,37.1
2018,2,1,1022.2,12.3,10.2,6.8,3.7,64,76,-,0,2,7.9,2.2,350,29.2
2018,2,2,1024.6,12.3,11.1,9.3,4.6,64,88,微量,0,-,4.14,2.3,350,37.7
2018,2,3,1025.9,11.8,10.2,8.8,1.6,55,88,-,0,-,5.82,2.3,350,34.3
2018,2,4,1026.1,11.7,10.2,9.1,0.4,51,88,-,0,-,6.25,2.2,360,33.3
2018,2,5,1026.6,11.8,9.8,8.1,-0.9,48,79,-,0,1.7,10.06,2.9,350,32.3
2018,2,6,1023.7,14.2,11.1,7.9,1,50,48,-,0,10.1,18.75,2.4,360,32.2
2018,2,7,1021,15.3,12.7,10.5,3.8,56,79,-,0,1.4,9.87,2.7,50,24.9
2018,2,8,1018.8,16.7,14,11.3,6.3,61,73,-,0,8.1,17.1,2.5,360,24.4
2018,2,9,1016.5,17.1,15.5,13.7,11.3,76,90,-,3,1.4,8.41,1.4,50,24.1
2018,2,10,1017.4,22.1,18,15.9,14.1,78,71,-,17,6.9,14.92,3.2,50,15.4
2018,2,11,1022.7,19.7,16.1,14.5,8.8,63,78,-,1,7.1,14.78,3.3,360,23.7
2018,2,12,1026.4,19,14.9,11.9,6.8,59,26,-,0,10.3,19.39,2.9,360,20.4
2018,2,13,1023.8,18.4,15.2,12.8,8,64,32,-,0,10.5,20.41,3.7,60,25.3
2018,2,14,1019.1,18.6,16.8,14.6,8.4,58,74,-,0,2.3,10.41,1.8,30,17.6
2018,2,15,1016,24,19.8,17.2,15.4,76,57,-,0,4.7,13.16,1.8,10,8.4
2018,2,16,1015,24.8,20.6,17.5,16.4,78,10,-,2,10.2,19.79,2.3,210,6.2
2018,2,17,1016.9,20.2,17.7,16.6,15.1,85,72,微量,4,2.7,8.3,2.5,80,35.5
2018,2,18,1017.6,20.2,18.3,16.5,14.6,79,87,-,0,0.4,7.26,1.5,50,22.7
2018,2,19,1016,24.4,21.4,19.5,18,81,82,微量,2,2.8,10.23,1.7,20,12.4
2018,2,20,1014.3,25,21,18.8,18.6,86,83,微量,5,1.5,10.41,2.4,30,16.6
2018,2,21,1014.9,19.4,18.2,16.7,15.4,84,92,微量,2,-,5.53,1.5,30,29.2
2018,2,22,1018.2,16.8,15.1,13,13.2,89,100,2.3,0,-,1.92,1,360,33.7
2018,2,23,1019.9,16.5,14.8,12.8,12.2,85,87,2,0,1.4,7.29,1.5,60,27.7
2018,2,24,1019,20.8,18.3,15.5,13.2,72,86,0.2,5,2.8,12.38,1.9,60,21.4
2018,2,25,1018,23.5,20.4,18.4,16.8,80,81,微量,8,4.9,15.06,2.9,10,16
2018,2,26,1019.8,18.7,17.3,16.5,14.1,81,83,微量,0,0.1,5.97,2,60,25.5
2018,2,27,1017.3,23.2,19.1,15.8,13.6,71,83,-,0,8.5,20.18,3,60,22.3
2018,2,28,1013.7,26.2,21.4,18.5,17.6,79,57,微量,0,6.9,16.17,2.1,30,10.9
2018,3,1,1012.5,24.8,21.3,19.4,18.9,86,47,-,1,7.4,18.2,3.1,30,10.2
2018,3,2,1012.1,24.7,21.3,19.5,17.3,78,80,微量,3,5.4,16.23,2.9,40,18
2018,3,3,1011.2,23.6,22,21,20.4,91,86,-,0,0.5,9.69,1.5,20,14
2018,3,4,1011,27.3,24,21.9,22,89,86,微量,0,0.5,6.58,1.2,140,8
2018,3,5,1012.4,27.8,25.1,23.4,22.1,84,71,-,0,7.9,17.26,3.6,160,7
2018,3,6,1017.2,23.5,19.8,18.3,16.7,83,82,微量,1,1.8,9.68,3.4,60,32
2018,3,7,1016.7,20.6,19.1,17.6,15.5,79,86,微量,0,1.1,9.55,2.4,60,31.1
2018,3,8,1019.4,20.5,14.5,12.5,11.4,82,90,20.3,0,-,3.85,2.4,360,41.4
2018,3,9,1022.8,19.8,14.8,11.1,7.4,61,12,-,0,10.7,24.94,3.2,360,27.2
2018,3,10,1022.1,20.3,16.7,13.7,10,66,12,-,0,10.8,25.29,4.2,60,25.8
2018,3,11,1021.5,22.5,18,15.3,12.1,69,20,-,0,10.7,23.93,3.2,60,28.3
2018,3,12,1019,23.3,19.6,16.9,13.9,71,10,-,0,10.7,22.25,3.4,30,17.4
2018,3,13,1016.7,24.5,20.9,18.1,16.3,75,48,-,0,9.2,20.94,2.9,30,14.9
2018,3,14,1014.8,20.8,20.2,19.4,17.1,83,88,2.4,0,-,3.38,0.6,30,21.8
2018,3,15,1013.2,25.1,22.1,20.1,19.1,84,76,微量,0,3.3,10.52,1.6,10,10.8
2018,3,16,1014.8,26.3,22.7,20.3,19.2,81,39,-,2,9.4,20.08,3.3,90,9.6
2018,3,17,1017.3,22,19.5,18.6,16.9,85,87,微量,0,-,5.3,1.7,70,42.9
2018,3,18,1016,24.1,20.8,19.2,17.7,83,85,微量,0,4.9,15.54,2.6,50,24.9
2018,3,19,1011.7,25.6,22.8,20.7,20.2,86,87,微量,4,2.5,9.72,1.7,40,10.2
2018,3,20,1013,25.3,21.4,16.9,15.5,70,55,微量,0,6.2,16.12,5.2,360,25
2018,3,21,1016.7,24.1,18.7,14.5,8.2,51,5,-,0,11.2,25.21,5,360,30.1
2018,3,22,1016.9,24.1,19.5,16.2,10.6,57,9,-,0,10.7,23.19,3.4,360,18.8
2018,3,23,1018.4,24.7,20.5,17.2,14,68,11,-,0,11,23.78,3.8,60,21.3
2018,3,24,1018.9,23.8,21.1,19.6,16.8,77,78,微量,0,4.7,15.72,3.5,60,28
2018,3,25,1019.4,24.5,21.7,20.5,15.6,68,80,微量,0,4.3,13.39,3.3,60,28.5
2018,3,26,1018.3,26.5,22.6,20.4,17,71,69,-,0,6.8,15.75,3.2,30,11.7
2018,3,27,1016.2,26,22.8,20.8,17.7,73,50,-,0,8.2,18.01,3.1,30,10.5
2018,3,28,1014.7,26.7,22.7,21,18.5,77,41,-,0,8.7,21.47,3.2,70,15.3
2018,3,29,1014.3,27,22.9,21.1,18.8,78,69,-,1,7.1,19.84,3.8,50,17.5
2018,3,30,1015.4,27.9,23.5,21.2,18.8,76,46,-,1,9.9,22.84,5.2,80,17.1
2018,3,31,1015.5,27.5,23.5,21.4,16.3,65,31,-,0,10.6,24.91,4.6,70,26
2018,4,1,1014.5,27.9,23.6,21.3,18.3,73,51,-,0,9.7,22.33,4,40,11.3
2018,4,2,1013.6,28.7,24.3,21.5,18.4,71,22,-,0,10.4,21.41,4.2,10,6.5
2018,4,3,1013.6,29.4,24.7,21.9,19.4,74,38,-,0,10.8,24.17,4.6,120,4
2018,4,4,1012.7,28.5,24.7,22.6,20.4,78,33,-,0,10.5,23.39,4.4,120,9.8
2018,4,5,1011.6,27.8,24.6,22.7,20.4,78,57,-,0,8.8,19.13,4,110,7
2018,4,6,1015.1,26.6,22.3,17.5,16.5,70,71,微量,0,4.2,9.87,5.7,360,26.2
2018,4,7,1023.6,20.3,18,16.1,5.7,45,88,微量,0,0.5,7.23,4.2,10,38.7
2018,4,8,1020.7,24.9,20.1,16.3,9.9,53,22,-,0,11.1,25.97,3.5,360,16.7
2018,4,9,1017.6,26.5,22,19,17.3,75,43,-,0,10.7,24.16,3.9,60,17.4
2018,4,10,1014.7,28.5,23.8,21.1,19.7,78,48,-,0,8,18.33,3.1,90,11
2018,4,11,1012.3,27.6,24.6,22.5,21.5,83,75,-,0,2.2,12.24,2.3,130,9.9
2018,4,12,1011.1,28.1,25.6,23.9,22.1,82,84,-,0,5.3,13.77,3,130,8.8
2018,4,13,1011.7,30.6,26.7,24.6,22.7,79,71,微量,0,6,17.88,4.2,130,11.9
2018,4,14,1011.3,29.9,26.7,25.2,22.8,79,82,微量,0,2,11.07,4.4,180,6.8
2018,4,15,1014.2,25.7,21,18.6,18.4,85,89,17.2,4,0.9,5.34,2.3,350,21
2018,4,16,1016.5,19.4,18.5,17.5,16.4,88,93,2,0,-,2.26,0.9,360,24.4
2018,4,17,1017.1,22.9,19.9,17.4,16.6,82,90,0.2,0,0.5,8.59,1.6,10,19.1
2018,4,18,1015.8,25.6,22.5,21.1,18.3,78,89,0.1,0,3.1,14.4,2.8,80,22.7
2018,4,19,1014.6,26.3,23.2,21.4,18.7,76,78,-,0,8.4,21.03,4,70,21.7
2018,4,20,1014.1,26.2,23.2,22.5,20.2,83,88,微量,0,0.5,8.56,2.2,70,27.7
2018,4,21,1013.1,27.5,24.5,23,21.4,83,83,微量,0,4.6,17.23,3.3,60,21.4
2018,4,22,1011.2,29,25.2,23.7,22.6,86,77,微量,0,4.5,18.05,3.9,70,13.8
2018,4,23,1009.2,30.2,26.3,24.3,22.3,79,77,微量,0,7.1,19.69,4.7,130,7.6
2018,4,24,1009.9,26.7,25.2,23.9,22.5,85,85,8.2,0,0.4,6.58,2.5,350,7.5
2018,4,25,1012.1,24.7,23.7,23.3,19.7,79,85,微量,0,-,4.02,1.4,70,26.9
2018,4,26,1013.6,24.6,23.4,22.7,20.4,84,92,0.3,0,-,5.66,1.3,70,24
2018,4,27,1015,28.5,24.9,22.9,21.1,80,86,微量,18,1.7,12.84,2.5,40,11.6
2018,4,28,1015,26.4,24.5,23.1,21.6,84,89,0.1,4,0.7,9.61,2.4,70,22.8
2018,4,29,1013.3,29.3,25.6,23.9,22.2,82,74,微量,0,7.8,21.98,4.2,70,14.4
2018,4,30,1012.9,29.2,26.1,24.6,23.4,85,83,微量,0,3.1,14.51,2.7,50,9.8
2018,5,1,1012.5,30.6,27.3,25.4,23.5,80,76,微量,0,6,17.4,3.8,80,6
2018,5,2,1012.4,31.8,27.9,25.6,23,75,64,-,0,10.4,26.16,5.8,230,15.7
2018,5,3,1014.1,33.5,27.1,22.9,23.2,80,82,1.9,5,7,17.66,5.2,80,26.5
2018,5,4,1016.1,25.1,23.8,22.1,20.6,82,89,0.8,0,0.8,7.94,1.8,70,38
2018,5,5,1015.5,27.7,25.3,23.6,22,82,86,微量,0,4.2,16.39,3.1,60,24.7
2018,5,6,1011.3,31,27.6,25.4,23.7,80,80,1,0,7.8,23.01,5.7,210,17.3
2018,5,7,1007.2,29.6,28,24.4,24.7,82,88,6.7,0,2.6,13.09,5.8,200,34.3
2018,5,8,1008.3,27.1,25.2,23.7,23.5,91,88,28.4,0,0.1,6.4,1.4,20,12.5
2018,5,9,1012.9,25.7,24.6,22.8,22.4,88,88,5.4,0,0.1,2.28,1.6,80,41.2
2018,5,10,1015,23.9,23,22.2,21.1,89,90,8,0,0.4,5.27,1,80,51.6
2018,5,11,1014.2,25.3,23.8,22.3,21.3,86,88,1,0,0.2,11.12,2,70,34
2018,5,12,1012.3,30.6,26.5,24.2,23.1,82,71,-,0,8.1,21.06,3.6,50,10.2
2018,5,13,1011,31.5,27.7,25.3,23.7,79,41,-,0,11.1,27.31,5.7,230,15.1
2018,5,14,1010,31.9,28.6,26.6,24.1,77,43,-,0,10.8,27.79,6.3,230,18.6
2018,5,15,1009.3,32.3,28.7,27.1,23.9,76,54,-,0,7.4,19.81,5.1,150,14.5
2018,5,16,1008.8,32.2,28.6,26.1,23.5,74,46,-,0,10.6,25.02,4.2,150,12.6
2018,5,17,1008.2,33.1,29.4,27.4,24.3,75,64,-,0,9.5,25.68,5.8,200,16.5
2018,5,18,1007.7,33.4,29.8,27.7,24.4,74,73,-,0,10.3,25.56,6.2,220,16.9
2018,5,19,1007.7,33.4,29.8,27.8,24.6,74,72,-,0,11.3,26.52,6.6,230,16.6
2018,5,20,1008.4,34.5,30.1,27.8,24.2,72,41,-,0,11.3,27.86,6.7,220,16
2018,5,21,1009.5,34.7,30.3,28.1,24.3,71,54,-,0,9.4,24.37,6.2,190,8.2
2018,5,22,1010.5,34.8,30.4,27.9,24,69,28,-,0,8.3,18.76,5.3,180,11
2018,5,23,1009.6,35.1,30.5,27.6,24,69,18,-,0,11.8,25.32,5.4,220,16.2
2018,5,24,1009.3,33.5,30,28.4,24.5,73,46,-,0,5.5,16.62,4.4,150,12.3
2018,5,25,1008.2,33.1,29.8,27.6,24,71,47,微量,0,8.4,21.54,5.2,190,15.8
2018,5,26,1008.3,34.7,30.7,28.8,24.9,72,49,0.9,0,10.9,26.92,6.2,220,23.5
2018,5,27,1008.9,33.4,30,26.9,25.3,76,63,3.4,0,9.7,24.08,6,230,23.7
2018,5,28,1009,34.5,30.3,27.8,24.3,72,47,-,4,10.4,25.05,6.3,260,16.9
2018,5,29,1009.6,35.3,31.1,28.3,24.5,69,24,-,0,12.2,27.79,6.8,250,21.5
2018,5,30,1009.7,35.4,31.2,29,24.6,69,60,-,0,8.4,25.28,6.4,230,19.4
2018,5,31,1009.7,34.8,31.1,28.9,24.7,70,57,-,0,11.9,27.78,4,230,20.2
2018,6,1,1009.9,35.1,30.2,27.8,25.1,75,74,-,0,5.2,16.68,5.4,70,17.8
2018,6,2,1010.5,32.8,29.1,27.2,23.8,74,73,微量,0,10,24.86,6.8,80,33.5
2018,6,3,1008.4,32.6,29.3,27.3,24.1,74,78,微量,0,8.3,22.12,5.9,80,29.5
2018,6,4,1007.4,31.2,28,26.5,25.1,85,85,12.4,0,2.1,11.88,3.5,80,37.7
2018,6,5,1006.8,29.5,27.1,25.9,25.7,92,88,28.2,0,0.3,6.63,2.3,100,21.2
2018,6,6,1005,28.4,27.2,26,26,93,96,58.3,0,-,1.85,2.1,110,25.9
2018,6,7,1004.3,28.6,27.3,26,25.9,92,92,47.4,0,-,4.91,1.7,120,35.6
2018,6,8,1001,30.2,27.8,25.3,25.6,88,93,70.2,0,0.7,6.81,2.1,160,34.5
2018,6,9,999.1,30.4,28.6,26.5,24.4,79,86,4.8,0,4.5,18.23,4.5,250,14
2018,6,10,1000.4,33.4,30,27.4,23.6,69,69,-,0,7.5,19.4,5.7,330,17.5
2018,6,11,1002.4,34.3,30.5,28,21.4,59,54,-,0,11.7,25.97,5.6,360,14.5
2018,6,12,1002.4,30.1,27.5,25.2,25.2,88,89,39.6,0,-,4.95,2.8,80,17.8
2018,6,13,998.2,28.5,26.6,25.6,25.5,94,94,109.3,0,-,3.71,0.8,70,17.2
2018,6,14,998.3,28.6,26.8,25.4,23.5,82,89,1.3,1,0.6,7.79,2.8,360,14.7
2018,6,15,1001.8,29.1,27.1,25.7,22.6,76,86,0.2,0,3,8.47,2.6,80,18.4
2018,6,16,1003.6,31.5,28.4,26.9,22.3,70,66,-,0,7.3,23.82,6.4,70,41
2018,6,17,1002.3,30.8,28.3,26.2,22.8,72,60,微量,0,7.7,21.57,4.8,70,37.1
2018,6,18,1002,31.9,28.9,27.4,24.5,77,82,微量,0,6.2,19.58,4.5,230,27.8
2018,6,19,1004.1,31.5,29.6,28.6,25.5,79,85,微量,0,2.5,14.42,4.1,230,32.8
2018,6,20,1005.5,32.4,30.2,28.8,26,78,87,微量,0,7.5,21.15,4.6,220,31.1
2018,6,21,1005.9,31.6,30,28.7,26.2,81,85,2.6,0,3.1,14.86,4.4,220,27
2018,6,22,1006.2,30.4,27.8,25.4,25.3,87,87,32.9,0,1.1,5.6,3,180,19.2
2018,6,23,1006.7,29.7,27,24.4,25.2,90,89,25.6,0,0.2,3.71,2.6,190,19.3
2018,6,24,1008.2,32.5,28.7,26.4,25.6,84,84,18.1,0,7.1,21.17,4.9,130,25.8
2018,6,25,1008.9,31.3,28.1,26,25.3,85,83,6.2,0,2.1,10.09,2.7,160,25.9
2018,6,26,1010.6,33.4,29.2,25.9,25.2,80,61,1.7,0,9.4,24.28,4.8,150,16.9
2018,6,27,1010,31.9,29.2,27.4,25,78,63,微量,0,5.2,12.7,3,210,8.7
2018,6,28,1007,32.6,29.7,27.7,24.7,75,38,-,0,11.2,27.26,6.1,230,19.5
2018,6,29,1004.2,32.5,30.1,28.4,25.4,76,73,微量,0,11,24.14,5.9,240,30.8
2018,6,30,1004.1,32.8,30.4,28.9,25.6,76,80,微量,0,9.7,26.36,6.3,230,32.2
2018,7,1,1004.1,32.9,30.2,28,25.6,77,81,4.1,0,8.7,23.48,6,230,28.1
2018,7,2,1003.4,30.6,29.5,25.6,25.9,81,88,2.1,0,1.6,9.83,4.4,220,29.6
2018,7,3,1002.5,30.5,29.7,27,26.1,81,88,15.4,0,0.4,7.66,2.5,220,31.3
2018,7,4,1002.2,32.6,30.3,28.4,25.9,78,88,3.4,0,9,23.17,4.9,220,32.4
2018,7,5,1002.3,31.6,30,28.4,25.8,78,88,1.5,0,2.6,11.43,3.1,210,28.9
2018,7,6,1002.6,32.1,30.1,27.6,26.1,80,88,5,0,6,18.6,3.2,190,20
2018,7,7,1003.3,30,29,26.4,26,84,87,5.2,0,0.2,6.23,2,190,13.5
2018,7,8,1004.4,30.6,28.2,26.7,26,88,87,14.4,0,3.5,16.21,3.6,40,17.1
2018,7,9,1005.7,31.8,28.2,25.9,25.3,85,83,11.3,0,7,20.93,5.4,60,32.5
2018,7,10,1005.1,32.6,29,26.8,25,80,57,1.3,0,8.9,22.52,5.3,90,23.1
2018,7,11,1001.8,32.8,29.6,27.2,24.5,74,56,-,0,12,26.1,5.7,220,13.4
2018,7,12,1003.3,33.4,30,28.3,25.5,77,85,微量,0,8.5,23.11,7.5,80,19.2
2018,7,13,1003.9,28.7,26.7,25.9,25.5,93,92,50.4,0,-,3.87,2.3,80,24.9
2018,7,14,1004,29.5,27,25.3,25.3,91,90,52.7,0,0.8,10.2,4.3,90,37.8
2018,7,15,1004,28.3,26.6,25,24.7,89,92,67.4,0,0.3,4.48,4.9,80,46.6
2018,7,16,1003.8,31.4,28.2,25.7,24.6,81,80,5.8,0,5.6,20.8,4.3,70,41.8
2018,7,17,1002.4,34.3,30,26.9,25.4,78,83,6.5,0,8,23.25,6.7,70,29.8
2018,7,18,1003.9,29.5,27.7,26.4,25.5,88,89,29.6,0,1,7.56,2.4,90,42.3
2018,7,19,1004.6,29.7,27.9,26.6,25.6,87,85,17.3,0,2.3,11.82,2.7,80,36.5
2018,7,20,1003.8,31.6,28.2,26,25.7,87,71,7.1,0,6.4,20.02,4.1,80,26.1
2018,7,21,1002.6,33.1,29.5,27.4,24.5,75,54,-,0,8,20.37,4.9,230,12.2
2018,7,22,1002.3,32.4,29,27.9,24.4,76,67,微量,0,9.3,22.08,4.8,230,15
2018,7,23,1001.8,31.2,28.4,26.3,26,87,81,30.8,0,1,8.16,3.8,120,26
2018,7,24,1003.6,32,29.8,28,26,80,84,0.1,0,4.2,15.96,3.2,140,30.9
2018,7,25,1005.8,31.7,29.4,27,26.1,83,70,2.7,0,7.5,19.64,4.4,110,15.6
2018,7,26,1006.5,32.3,29.6,27.3,26.1,82,82,3.4,0,7.9,23,4.9,120,14.8
2018,7,27,1006.7,33,29.8,27.7,25.5,78,77,0.3,0,8.9,24.17,5.4,140,11.4
2018,7,28,1006.7,33.7,30.2,28.2,25.1,75,55,-,0,11.1,26.77,6.3,120,10.5
2018,7,29,1005.8,34.3,30.2,27.9,24.7,73,41,-,0,10,24.27,5.8,200,9
2018,7,30,1005.6,33.7,30.4,28.1,25,74,53,-,0,10.7,25.57,5.9,220,12
2018,7,31,1005.5,33.2,30.2,27.1,25.3,76,65,3.3,0,9.7,24.89,6.4,230,18.9
2018,8,1,1004.6,32.4,29.9,27.9,25.7,78,76,2.7,0,5.6,17.1,4,230,20.2
2018,8,2,1003.8,32.9,30,26.6,25.6,78,79,6.1,0,9.1,24.29,5.2,230,26
2018,8,3,1003.4,31.8,30.1,29.1,25.6,77,86,微量,0,6.2,17.72,4.6,230,22.1
2018,8,4,1004.7,32.5,29.8,27.3,25.7,79,80,5,0,5.3,16.05,3.3,200,10
2018,8,5,1005.9,33.1,30.3,28.9,25.8,77,84,0.5,0,5.6,15.75,3.6,140,7.3
2018,8,6,1005.4,33.8,30.2,28.8,25.5,76,84,-,0,5.1,13.53,3,90,7.4
2018,8,7,1004.4,34.2,30,28.4,25.6,78,78,-,0,5.1,15.37,3.7,80,9.5
2018,8,8,1004.2,33.9,30.3,27.1,25.4,75,72,0.5,0,8.6,21.03,5,90,27.1
2018,8,9,1003.3,33.6,30.4,29.2,25.1,74,79,微量,0,7.8,23.52,5.8,80,38.5
2018,8,10,1001.7,29.5,27.2,26,25.9,92,91,47.9,0,0.6,8.51,3.1,70,25.5
2018,8,11,998.7,28.2,27,25.8,25.9,93,90,51.9,0,-,4.11,1,100,25.6
2018,8,12,996.5,28.1,26.9,25.8,25.7,93,90,18.9,0,0.2,7.38,0.8,100,23.9
2018,8,13,996.3,32.6,28.9,27.3,25.8,84,80,0.1,0,7,18.99,4.6,80,24.5
2018,8,14,996.2,29.9,27.6,26.4,25.9,90,89,32.9,0,2.5,12.58,2.5,90,28.3
2018,8,15,999.2,30.9,28.2,26.4,25.6,86,88,2.2,0,2.9,13.15,2.1,130,22.5
2018,8,16,1000.1,29,27.8,26.7,25.9,89,88,3.2,0,0.8,7.6,2.9,140,19.5
2018,8,17,1000.2,28.3,27.2,25.5,25.5,91,89,36.1,0,0.1,5.28,3,210,8.1
2018,8,18,1001.4,30.9,28.4,25.9,25.3,84,88,21.8,0,3,15.46,4.6,230,14.2
2018,8,19,1002.5,30.4,28.6,26.4,25.6,84,89,31.2,0,3.2,15.62,4.4,240,22.6
2018,8,20,1002.3,30.5,27.8,26.1,25.7,88,91,61.1,7,0.9,6.92,3.1,230,14.3
2018,8,21,1000.2,30.2,28.3,26.7,25.6,86,83,25.7,7,4,11.01,3.6,10,8.1
2018,8,22,1000.1,31.8,28.5,24.7,25.2,83,71,26.4,2,8.5,19.28,3.4,270,12.7
2018,8,23,1001.7,30.9,27.7,24.6,25.2,86,86,24.9,1,3.2,12.84,2.4,280,20.3
2018,8,24,1001.6,31.9,29.1,25.6,25.6,82,83,0.1,12,4.9,16,3.5,270,17.5
2018,8,25,999.8,32.9,30.3,27.8,24.8,73,66,-,6,9.6,20.67,5,270,20.7
2018,8,26,999.5,31.4,28.9,25.5,24.4,77,86,80.2,0,3.3,12.37,2.4,360,9.5
2018,8,27,1001.3,29.9,27,25.2,24.5,87,89,27.3,0,1.8,11.22,2.7,220,14.5
2018,8,28,1002.2,29.2,26.3,25.2,24.9,93,93,71.6,0,1.2,7.9,2.6,200,16.8
2018,8,29,1002.5,29.3,27.4,26.1,25.5,89,89,23.3,0,0.1,4.96,1.7,180,35
2018,8,30,1005.5,28.9,28,26.9,25.6,87,90,6.3,0,-,3.54,0.6,180,36.3
2018,8,31,1009.3,29,27.9,27,25.6,88,89,7.2,0,-,4.17,0.9,150,30.2
2018,9,1,1009.9,27.9,26.3,25,25.2,93,89,32,0,-,2.71,1.7,150,12.7
2018,9,2,1007.9,29.9,26.8,24.6,24.5,88,76,9.8,0,4.8,14.65,2,30,5.9
2018,9,3,1006.9,30.5,27.7,25.6,24.3,82,70,0.3,0,5.1,17.12,3,230,9.3
2018,9,4,1005.7,32,29.1,27,25.3,80,40,-,0,11.1,25.3,4.6,240,23.8
2018,9,5,1004.9,33.1,29.8,27.9,25.8,79,54,0.1,0,9,22.32,3.8,250,18.8
2018,9,6,1005.4,31.8,29.6,28.2,26.1,82,77,-,0,7.6,18.69,3.7,30,7.5
2018,9,7,1006.3,31.2,29.4,28,25.6,80,76,微量,0,3.5,11.61,3.1,100,6.2
2018,9,8,1008.6,29.6,27.4,25.6,23.8,81,86,24.6,0,2.7,8.13,2.3,360,16.1
2018,9,9,1011.5,30.5,27.1,24.6,22.4,76,86,16.7,0,1.7,10.87,2.1,360,24.9
2018,9,10,1012.5,28.3,26.1,24.3,22.4,80,83,0.2,0,3.3,10.62,2.3,70,15
2018,9,11,1009.3,32.7,28.2,25.2,20.6,65,46,-,3,11,23.66,3,350,10.6
2018,9,12,1007.7,28.7,27.8,26.9,23.6,78,87,微量,0,1.2,7.84,1.8,70,43.3
2018,9,13,1009.4,30.3,27.7,26.3,24.7,84,69,2.5,0,5.5,15.16,3,70,33.5
2018,9,14,1009.2,31.7,28.8,26.7,24.6,78,72,-,0,7,16.26,3.7,40,13
2018,9,15,1002.8,35.1,30.7,26.8,23.1,65,59,微量,2,9.7,22.64,3.3,10,23.3
2018,9,16,990.9,31.8,26.4,23.6,23.6,86,97,167.5,0,-,1.06,1.4,120,101.3
2018,9,17,1008.6,30.4,27.5,25.8,25.4,89,93,12,0,1.3,8.48,1.4,110,43
2018,9,18,1013.7,31.8,28.2,26.5,25.3,85,65,1.2,0,8.9,21.69,4.5,80,20.8
2018,9,19,1012.7,31.4,28.6,26.2,24,77,43,-,0,10.1,20.24,4.6,200,7.8
2018,9,20,1011,31.9,29,27,24.3,77,63,-,0,8.4,20,4.7,220,11.3
2018,9,21,1011.6,31.9,29.2,27.4,23.4,71,33,-,0,10.7,23.08,5.1,160,7.5
2018,9,22,1013.3,33.2,29.2,27,24.5,76,51,-,0,11.2,20.27,4.6,100,8.3
2018,9,23,1013.1,32.4,29,27.6,24.7,78,76,微量,0,6.6,19.33,4.6,100,9.1
2018,9,24,1011.1,29.6,27,24.8,24.9,88,80,72.2,0,2.5,10.73,2.7,90,9.5
2018,9,25,1009.9,30.2,27,24.8,23.1,80,82,34.5,0,5.9,17.29,4.1,100,20.1
2018,9,26,1009.6,28.6,26.8,25.1,23.3,81,77,9.7,0,3.4,9.51,2.3,100,14.5
2018,9,27,1009.8,30.2,27.3,26,22.9,77,88,微量,0,4,13.03,3.3,100,6.5
2018,9,28,1009.9,31.3,27.6,25.8,21.4,70,74,-,0,5.9,15.77,5,360,14.4
2018,9,29,1008.9,31.3,27.4,24.3,18.8,60,26,-,0,10.6,20.9,5.8,350,25.2
2018,9,30,1010.5,30.6,27.5,25,18.9,60,29,-,0,10.6,20.53,4,360,22.9
2018,10,1,1013.9,29.6,26.8,23.2,20.6,70,70,2.9,0,5.2,14.41,3.9,80,19.7
2018,10,2,1014.9,30.4,27.2,25.3,20.2,67,33,-,0,9.8,20.03,4.5,80,24.8
2018,10,3,1015.3,30.5,26.9,25,20.3,68,30,-,0,10.4,20.38,4.8,90,21
2018,10,4,1013.8,30.5,26.9,24.2,16.5,54,8,-,0,10.7,21.79,6.5,350,14.4
2018,10,5,1012.1,31.4,27.1,23.6,12.1,40,16,-,0,10.8,22.86,6.1,350,24.5
